guests,nights,meal_plan,room_type,lead_time,year,month,market,room_price,status
1,2,Meal Plan 1,Room_Type 1,164,2017,10,Offline,100.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,148,2018,9,Offline,130.0,Canceled
2,6,Meal Plan 1,Room_Type 1,222,2018,8,Online,100.58,Canceled
2,1,Meal Plan 1,Room_Type 1,13,2018,3,Offline,85.0,Not Canceled
2,5,Meal Plan 1,Room_Type 4,144,2018,5,Online,92.55,Not Canceled
2,2,Not Selected,Room_Type 1,12,2018,1,Online,75.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,273,2018,9,Online,106.2,Canceled
2,4,Meal Plan 1,Room_Type 1,146,2018,6,Online,91.98,Not Canceled
3,3,Meal Plan 1,Room_Type 4,113,2018,7,Online,137.7,Not Canceled
2,1,Meal Plan 1,Room_Type 1,8,2018,6,Online,91.0,Not Canceled
1,6,Meal Plan 1,Room_Type 1,106,2018,11,Corporate,79.0,Canceled
1,1,Meal Plan 1,Room_Type 1,4,2018,1,Online,82.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,52,2018,5,Offline,140.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,105,2018,4,Offline,75.0,Canceled
2,3,Meal Plan 1,Room_Type 1,43,2018,5,Online,126.9,Canceled
2,3,Meal Plan 1,Room_Type 1,92,2018,3,Online,80.3,Not Canceled
2,1,Meal Plan 2,Room_Type 1,221,2018,8,Offline,96.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,88,2018,3,Offline,60.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,1,2018,6,Corporate,67.0,Not Canceled
2,1,Not Selected,Room_Type 1,2,2018,6,Online,127.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,50,2018,8,Offline,87.84,Not Canceled
2,3,Meal Plan 1,Room_Type 1,16,2018,2,Online,93.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,1,2018,9,Online,106.2,Not Canceled
2,2,Meal Plan 1,Room_Type 1,301,2018,11,Offline,52.0,Canceled
2,4,Not Selected,Room_Type 1,12,2018,1,Online,77.0,Not Canceled
1,2,Meal Plan 1,Room_Type 4,86,2018,10,Online,104.4,Not Canceled
2,1,Meal Plan 1,Room_Type 1,11,2017,8,Online,75.0,Not Canceled
1,4,Meal Plan 1,Room_Type 1,104,2018,4,Online,76.5,Canceled
1,3,Meal Plan 1,Room_Type 1,16,2018,10,Corporate,95.0,Not Canceled
1,15,Meal Plan 1,Room_Type 1,14,2018,1,Online,75.47,Not Canceled
1,1,Meal Plan 1,Room_Type 4,0,2018,2,Online,0.0,Not Canceled
3,7,Meal Plan 1,Room_Type 4,36,2018,7,Online,168.3,Not Canceled
2,3,Meal Plan 1,Room_Type 1,177,2018,6,Offline,72.25,Not Canceled
2,4,Meal Plan 1,Room_Type 2,231,2018,9,Online,100.3,Canceled
1,7,Meal Plan 1,Room_Type 1,153,2018,6,Online,80.75,Canceled
1,3,Meal Plan 1,Room_Type 1,0,2018,3,Corporate,65.0,Not Canceled
1,3,Meal Plan 2,Room_Type 1,3,2017,7,Offline,72.5,Not Canceled
2,5,Not Selected,Room_Type 1,57,2018,5,Online,109.65,Canceled
3,1,Meal Plan 1,Room_Type 4,104,2018,7,Online,146.7,Not Canceled
3,4,Meal Plan 1,Room_Type 4,137,2018,8,Online,136.34,Not Canceled
2,4,Meal Plan 1,Room_Type 1,159,2018,8,Offline,72.25,Not Canceled
2,3,Meal Plan 1,Room_Type 1,10,2018,2,Online,93.0,Canceled
2,3,Meal Plan 1,Room_Type 1,213,2018,6,Offline,130.0,Canceled
1,3,Meal Plan 1,Room_Type 1,45,2018,12,Online,86.4,Not Canceled
1,4,Not Selected,Room_Type 1,3,2018,12,Online,71.8,Not Canceled
2,3,Meal Plan 2,Room_Type 1,5,2018,10,Online,200.33,Not Canceled
2,3,Meal Plan 2,Room_Type 1,220,2018,9,Offline,156.0,Canceled
1,3,Meal Plan 1,Room_Type 1,308,2018,11,Online,78.3,Canceled
1,3,Meal Plan 1,Room_Type 1,280,2018,9,Offline,100.0,Canceled
2,4,Not Selected,Room_Type 1,39,2018,3,Online,71.1,Canceled
2,4,Meal Plan 1,Room_Type 4,26,2018,5,Online,151.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,47,2018,10,Online,135.0,Not Canceled
2,3,Meal Plan 2,Room_Type 1,161,2018,3,Offline,130.0,Canceled
2,3,Meal Plan 1,Room_Type 1,5,2017,8,Online,105.0,Not Canceled
2,3,Meal Plan 2,Room_Type 1,150,2018,1,Offline,101.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,40,2018,11,Online,100.1,Not Canceled
2,3,Meal Plan 1,Room_Type 1,49,2017,9,Offline,76.5,Not Canceled
2,4,Meal Plan 1,Room_Type 4,81,2018,6,Online,132.6,Not Canceled
2,4,Meal Plan 1,Room_Type 4,69,2018,4,Online,110.08,Not Canceled
1,1,Meal Plan 1,Room_Type 1,3,2018,9,Online,145.0,Not Canceled
1,2,Meal Plan 1,Room_Type 5,7,2018,7,Corporate,106.0,Not Canceled
3,3,Meal Plan 1,Room_Type 1,74,2018,5,Online,143.1,Not Canceled
2,4,Meal Plan 1,Room_Type 4,30,2017,10,Online,118.58,Not Canceled
2,4,Meal Plan 2,Room_Type 4,64,2018,4,Online,144.5,Not Canceled
1,2,Meal Plan 1,Room_Type 1,8,2018,3,Offline,56.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,86,2018,3,Online,95.85,Not Canceled
2,2,Not Selected,Room_Type 4,2,2018,6,Online,104.79,Not Canceled
3,1,Meal Plan 1,Room_Type 1,0,2018,6,Online,127.0,Not Canceled
2,4,Meal Plan 1,Room_Type 4,238,2018,9,Offline,107.0,Canceled
2,3,Meal Plan 1,Room_Type 1,35,2018,11,Online,108.0,Not Canceled
2,1,Not Selected,Room_Type 1,4,2018,5,Online,149.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,107,2018,11,Offline,68.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,45,2018,1,Online,72.9,Canceled
1,2,Meal Plan 1,Room_Type 1,192,2018,6,Offline,95.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,0,2017,10,Corporate,65.0,Not Canceled
2,6,Meal Plan 1,Room_Type 1,15,2018,12,Offline,70.0,Not Canceled
3,4,Meal Plan 1,Room_Type 1,71,2018,6,Offline,93.08,Not Canceled
3,1,Meal Plan 1,Room_Type 4,40,2018,3,Online,131.4,Canceled
2,2,Meal Plan 1,Room_Type 1,146,2018,4,Offline,95.0,Canceled
1,3,Meal Plan 1,Room_Type 1,1,2018,1,Offline,80.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,57,2018,10,Online,128.0,Not Canceled
2,10,Not Selected,Room_Type 1,196,2018,9,Online,102.85,Canceled
1,1,Meal Plan 1,Room_Type 1,1,2018,1,Online,64.14,Not Canceled
3,4,Meal Plan 2,Room_Type 4,12,2017,12,Offline,140.5,Not Canceled
2,2,Not Selected,Room_Type 1,72,2018,10,Online,117.0,Canceled
1,1,Meal Plan 1,Room_Type 1,1,2017,9,Complementary,0.0,Not Canceled
1,4,Meal Plan 1,Room_Type 1,39,2018,2,Online,72.9,Canceled
2,3,Meal Plan 2,Room_Type 1,418,2018,9,Offline,107.0,Canceled
2,3,Meal Plan 1,Room_Type 1,259,2018,5,Offline,90.0,Canceled
2,3,Meal Plan 1,Room_Type 1,191,2018,6,Offline,132.0,Canceled
3,3,Meal Plan 1,Room_Type 4,106,2018,12,Online,140.0,Not Canceled
2,1,Not Selected,Room_Type 1,12,2018,9,Online,119.0,Not Canceled
2,3,Not Selected,Room_Type 1,81,2018,5,Online,116.1,Not Canceled
2,2,Meal Plan 1,Room_Type 1,0,2017,10,Online,123.0,Not Canceled
1,3,Meal Plan 1,Room_Type 4,11,2018,6,Corporate,90.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,14,2017,10,Offline,98.67,Not Canceled
2,4,Meal Plan 1,Room_Type 1,138,2018,6,Online,110.08,Not Canceled
2,3,Meal Plan 1,Room_Type 4,77,2018,10,Online,132.3,Not Canceled
2,4,Meal Plan 1,Room_Type 1,229,2018,10,Online,89.25,Canceled
2,5,Meal Plan 1,Room_Type 1,93,2017,8,Online,76.5,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2018,12,Corporate,67.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,277,2018,10,Online,96.3,Canceled
2,3,Meal Plan 1,Room_Type 1,305,2018,11,Offline,89.0,Canceled
2,2,Not Selected,Room_Type 1,14,2018,4,Online,119.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,6,2018,9,Online,154.0,Canceled
2,4,Meal Plan 1,Room_Type 1,270,2018,4,Offline,62.8,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2018,6,Corporate,95.0,Not Canceled
3,1,Meal Plan 1,Room_Type 1,18,2018,4,Online,148.5,Canceled
3,3,Meal Plan 1,Room_Type 1,246,2018,7,Offline,96.73,Canceled
2,2,Meal Plan 1,Room_Type 1,13,2017,8,Online,90.0,Not Canceled
4,2,Meal Plan 1,Room_Type 6,8,2018,8,Online,240.0,Not Canceled
1,3,Meal Plan 1,Room_Type 1,46,2018,12,Online,86.4,Canceled
3,4,Meal Plan 1,Room_Type 4,57,2018,9,Online,158.85,Canceled
2,3,Meal Plan 1,Room_Type 1,304,2018,11,Offline,89.0,Canceled
2,3,Meal Plan 1,Room_Type 1,4,2018,4,Offline,85.5,Not Canceled
1,3,Meal Plan 1,Room_Type 1,71,2018,6,Offline,120.0,Not Canceled
2,6,Meal Plan 2,Room_Type 1,21,2018,1,Offline,92.0,Not Canceled
3,3,Meal Plan 1,Room_Type 4,73,2018,12,Online,140.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,1,2018,4,Aviation,95.0,Canceled
2,5,Meal Plan 1,Room_Type 1,191,2018,5,Online,100.3,Canceled
2,5,Meal Plan 1,Room_Type 4,7,2018,6,Online,156.0,Canceled
2,5,Meal Plan 1,Room_Type 1,34,2018,3,Offline,65.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,142,2018,8,Online,108.3,Not Canceled
2,3,Not Selected,Room_Type 1,185,2018,12,Online,79.2,Canceled
1,3,Meal Plan 1,Room_Type 1,148,2018,5,Online,99.9,Not Canceled
2,2,Not Selected,Room_Type 1,35,2018,3,Online,107.1,Not Canceled
2,3,Meal Plan 1,Room_Type 1,37,2018,10,Offline,105.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,44,2018,2,Offline,75.0,Not Canceled
2,3,Meal Plan 2,Room_Type 1,7,2018,10,Online,142.19,Not Canceled
2,1,Meal Plan 1,Room_Type 1,9,2018,11,Online,111.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,108,2018,4,Online,82.4,Canceled
1,6,Not Selected,Room_Type 1,26,2018,3,Online,119.7,Canceled
2,3,Meal Plan 1,Room_Type 1,95,2018,5,Offline,80.75,Not Canceled
2,3,Meal Plan 1,Room_Type 1,213,2018,6,Offline,130.0,Canceled
2,4,Meal Plan 1,Room_Type 1,48,2017,11,Offline,43.5,Not Canceled
2,4,Meal Plan 1,Room_Type 1,202,2018,9,Online,128.85,Canceled
2,1,Meal Plan 1,Room_Type 1,34,2018,3,Online,81.9,Not Canceled
2,1,Meal Plan 1,Room_Type 4,0,2017,10,Online,155.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,3,2018,2,Online,86.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,13,2018,3,Offline,80.0,Not Canceled
2,3,Not Selected,Room_Type 1,34,2017,12,Online,102.3,Not Canceled
2,3,Not Selected,Room_Type 1,46,2018,3,Online,54.75,Not Canceled
4,5,Meal Plan 1,Room_Type 6,20,2018,3,Online,215.0,Not Canceled
3,3,Meal Plan 1,Room_Type 4,198,2018,9,Online,159.3,Not Canceled
2,3,Meal Plan 1,Room_Type 1,305,2018,11,Offline,89.0,Canceled
1,1,Not Selected,Room_Type 1,14,2018,11,Online,100.0,Not Canceled
3,2,Meal Plan 1,Room_Type 1,57,2018,5,Offline,111.6,Not Canceled
2,1,Not Selected,Room_Type 1,58,2018,12,Online,79.2,Canceled
2,4,Not Selected,Room_Type 1,156,2018,7,Online,80.75,Not Canceled
1,2,Meal Plan 1,Room_Type 1,164,2017,10,Offline,100.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,156,2018,7,Online,105.3,Canceled
3,4,Meal Plan 1,Room_Type 4,48,2018,10,Online,158.4,Not Canceled
2,2,Meal Plan 1,Room_Type 1,86,2017,9,Corporate,100.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,85,2018,10,Offline,85.0,Not Canceled
2,9,Meal Plan 1,Room_Type 4,44,2018,11,Online,115.68,Not Canceled
2,1,Not Selected,Room_Type 1,40,2018,3,Online,88.2,Not Canceled
1,2,Meal Plan 1,Room_Type 1,112,2018,10,Offline,120.0,Not Canceled
3,6,Meal Plan 1,Room_Type 4,169,2018,7,Online,130.05,Canceled
2,5,Meal Plan 1,Room_Type 4,8,2018,12,Online,125.8,Not Canceled
2,3,Meal Plan 1,Room_Type 1,37,2018,10,Offline,105.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,7,2018,5,Offline,144.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,2,2018,12,Corporate,67.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,164,2017,10,Offline,100.0,Not Canceled
3,3,Meal Plan 1,Room_Type 1,9,2017,8,Online,153.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,5,2018,6,Online,115.0,Not Canceled
2,2,Not Selected,Room_Type 1,81,2018,5,Online,116.1,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2018,2,Corporate,65.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,81,2018,6,Online,90.9,Canceled
1,1,Meal Plan 1,Room_Type 1,41,2018,4,Online,99.9,Not Canceled
2,1,Meal Plan 2,Room_Type 1,48,2017,9,Offline,104.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,86,2017,9,Corporate,100.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,158,2018,11,Online,90.0,Canceled
2,2,Not Selected,Room_Type 1,18,2018,11,Online,88.0,Not Canceled
2,3,Not Selected,Room_Type 1,39,2018,3,Online,71.1,Canceled
2,5,Meal Plan 1,Room_Type 1,77,2017,10,Online,89.25,Not Canceled
2,3,Meal Plan 1,Room_Type 1,76,2018,11,Online,93.6,Canceled
2,1,Meal Plan 1,Room_Type 1,110,2018,5,Online,135.9,Canceled
2,2,Meal Plan 2,Room_Type 1,257,2017,7,Offline,101.5,Canceled
2,2,Meal Plan 2,Room_Type 1,301,2018,7,Offline,109.0,Canceled
2,15,Not Selected,Room_Type 1,34,2018,11,Online,74.8,Canceled
3,5,Meal Plan 1,Room_Type 1,177,2018,8,Online,123.75,Canceled
2,4,Meal Plan 1,Room_Type 1,238,2018,12,Online,54.09,Canceled
2,2,Not Selected,Room_Type 1,14,2018,9,Online,98.0,Not Canceled
2,1,Not Selected,Room_Type 1,8,2018,6,Offline,86.6,Not Canceled
2,2,Not Selected,Room_Type 1,1,2017,10,Online,104.0,Not Canceled
3,3,Meal Plan 1,Room_Type 4,57,2018,4,Online,137.7,Not Canceled
2,3,Meal Plan 1,Room_Type 1,65,2018,6,Online,102.9,Not Canceled
2,6,Meal Plan 1,Room_Type 1,163,2017,8,Online,76.5,Not Canceled
2,4,Not Selected,Room_Type 1,144,2018,9,Online,118.8,Canceled
1,3,Meal Plan 1,Room_Type 1,166,2018,11,Offline,110.0,Canceled
2,4,Meal Plan 1,Room_Type 1,184,2018,7,Online,90.95,Not Canceled
2,6,Meal Plan 1,Room_Type 1,81,2017,9,Online,89.25,Not Canceled
2,2,Not Selected,Room_Type 1,27,2018,2,Online,75.0,Canceled
2,4,Meal Plan 1,Room_Type 1,59,2018,8,Online,109.8,Not Canceled
2,2,Not Selected,Room_Type 1,8,2018,8,Online,128.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,57,2018,6,Offline,90.67,Not Canceled
2,2,Meal Plan 1,Room_Type 1,159,2018,4,Offline,70.0,Not Canceled
3,2,Meal Plan 1,Room_Type 4,5,2018,5,Online,177.0,Not Canceled
2,3,Not Selected,Room_Type 1,43,2018,7,Online,107.1,Not Canceled
2,2,Not Selected,Room_Type 1,4,2018,7,Online,139.0,Not Canceled
3,2,Meal Plan 1,Room_Type 4,45,2018,3,Online,123.3,Not Canceled
2,2,Meal Plan 1,Room_Type 1,5,2017,9,Corporate,100.0,Not Canceled
3,1,Meal Plan 1,Room_Type 1,33,2018,7,Online,152.1,Not Canceled
2,4,Meal Plan 1,Room_Type 1,105,2018,4,Online,82.45,Not Canceled
2,1,Meal Plan 1,Room_Type 4,5,2018,11,Online,224.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,118,2018,6,Offline,110.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,44,2018,3,Online,78.26,Canceled
2,4,Meal Plan 1,Room_Type 1,53,2018,2,Online,75.95,Not Canceled
3,3,Meal Plan 1,Room_Type 4,4,2018,8,Offline,155.6,Not Canceled
3,2,Meal Plan 1,Room_Type 1,91,2018,5,Online,185.85,Canceled
2,5,Meal Plan 1,Room_Type 1,0,2017,12,Offline,62.8,Not Canceled
2,4,Meal Plan 1,Room_Type 1,120,2018,5,Online,99.45,Canceled
2,2,Meal Plan 1,Room_Type 1,141,2018,9,Online,128.8,Not Canceled
2,6,Meal Plan 1,Room_Type 1,233,2018,8,Online,90.95,Canceled
2,2,Meal Plan 1,Room_Type 2,70,2018,6,Offline,100.0,Not Canceled
2,4,Meal Plan 1,Room_Type 4,7,2018,8,Online,101.45,Canceled
2,1,Not Selected,Room_Type 1,10,2018,11,Online,95.0,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2017,12,Corporate,79.0,Not Canceled
2,7,Meal Plan 1,Room_Type 4,123,2018,10,Online,129.34,Not Canceled
1,2,Meal Plan 1,Room_Type 1,8,2018,1,Online,77.5,Not Canceled
2,3,Meal Plan 1,Room_Type 1,305,2018,11,Offline,89.0,Canceled
1,2,Meal Plan 1,Room_Type 4,0,2017,10,Online,113.0,Not Canceled
3,3,Meal Plan 1,Room_Type 1,49,2018,12,Online,93.6,Not Canceled
1,2,Meal Plan 2,Room_Type 1,247,2018,6,Offline,93.0,Not Canceled
4,2,Meal Plan 1,Room_Type 6,30,2018,1,Online,150.3,Not Canceled
1,1,Meal Plan 1,Room_Type 1,25,2018,9,Online,108.0,Not Canceled
2,4,Meal Plan 1,Room_Type 4,56,2018,3,Online,119.75,Not Canceled
2,2,Not Selected,Room_Type 1,19,2018,5,Online,114.0,Canceled
2,2,Meal Plan 2,Room_Type 1,320,2018,8,Offline,115.0,Canceled
2,3,Not Selected,Room_Type 1,9,2018,12,Online,109.33,Not Canceled
2,2,Meal Plan 2,Room_Type 1,257,2017,7,Offline,101.5,Canceled
2,6,Meal Plan 1,Room_Type 1,3,2018,3,Online,114.67,Not Canceled
4,1,Meal Plan 1,Room_Type 6,25,2018,10,Online,229.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,49,2018,11,Online,88.4,Not Canceled
2,4,Meal Plan 1,Room_Type 1,126,2018,6,Online,90.95,Not Canceled
2,2,Meal Plan 2,Room_Type 1,74,2017,9,Offline,109.0,Not Canceled
2,1,Not Selected,Room_Type 1,109,2018,10,Online,108.0,Canceled
1,3,Meal Plan 1,Room_Type 1,166,2018,11,Offline,110.0,Canceled
2,4,Meal Plan 1,Room_Type 1,43,2017,12,Offline,55.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,35,2017,10,Offline,76.5,Not Canceled
2,4,Meal Plan 1,Room_Type 1,231,2018,8,Online,90.95,Not Canceled
1,2,Meal Plan 1,Room_Type 1,172,2018,6,Offline,95.0,Canceled
1,1,Meal Plan 1,Room_Type 1,2,2017,11,Offline,64.8,Not Canceled
2,2,Meal Plan 1,Room_Type 1,315,2018,12,Offline,52.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,10,2017,8,Offline,67.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,115,2018,2,Offline,87.0,Not Canceled
2,6,Meal Plan 1,Room_Type 4,3,2017,9,Online,162.5,Not Canceled
2,1,Meal Plan 1,Room_Type 2,194,2018,7,Online,86.75,Canceled
2,4,Meal Plan 1,Room_Type 1,117,2018,5,Online,87.67,Not Canceled
3,1,Meal Plan 1,Room_Type 4,233,2018,10,Online,168.3,Canceled
1,2,Meal Plan 1,Room_Type 1,15,2018,11,Online,112.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,31,2018,1,Online,78.3,Canceled
2,3,Meal Plan 1,Room_Type 1,4,2017,9,Offline,116.0,Not Canceled
1,2,Meal Plan 1,Room_Type 4,32,2017,10,Online,136.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,176,2018,9,Offline,125.1,Canceled
2,4,Meal Plan 1,Room_Type 1,204,2017,10,Offline,72.75,Not Canceled
2,4,Meal Plan 1,Room_Type 4,43,2018,5,Online,140.4,Not Canceled
2,2,Meal Plan 2,Room_Type 1,39,2017,8,Offline,109.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,6,2018,5,Corporate,95.0,Not Canceled
2,2,Not Selected,Room_Type 1,75,2018,3,Online,72.0,Canceled
2,3,Not Selected,Room_Type 1,65,2018,6,Offline,72.25,Not Canceled
4,4,Meal Plan 2,Room_Type 6,174,2018,10,Online,214.2,Canceled
2,2,Meal Plan 2,Room_Type 1,292,2018,7,Offline,115.0,Canceled
2,3,Meal Plan 1,Room_Type 1,19,2017,10,Offline,90.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,105,2018,4,Offline,75.0,Canceled
2,1,Meal Plan 1,Room_Type 1,1,2018,12,Corporate,65.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,21,2018,3,Online,112.0,Not Canceled
2,4,Meal Plan 1,Room_Type 4,64,2018,12,Online,105.61,Not Canceled
1,2,Meal Plan 1,Room_Type 1,40,2017,10,Offline,65.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,258,2018,10,Offline,110.0,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2018,2,Online,89.0,Not Canceled
2,2,Meal Plan 2,Room_Type 1,292,2018,7,Offline,115.0,Canceled
2,3,Meal Plan 2,Room_Type 1,180,2018,10,Offline,100.08,Canceled
2,2,Meal Plan 1,Room_Type 1,30,2018,9,Online,104.64,Not Canceled
2,5,Meal Plan 1,Room_Type 1,275,2018,10,Offline,90.0,Canceled
2,3,Meal Plan 1,Room_Type 1,0,2017,8,Online,124.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,62,2018,6,Online,99.9,Canceled
2,4,Meal Plan 1,Room_Type 1,9,2018,1,Online,71.6,Not Canceled
3,1,Meal Plan 1,Room_Type 1,6,2018,9,Offline,133.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,168,2018,4,Offline,85.0,Canceled
3,2,Meal Plan 1,Room_Type 4,4,2018,8,Online,175.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,7,2018,2,Online,85.0,Canceled
3,7,Meal Plan 1,Room_Type 4,90,2018,7,Offline,144.13,Not Canceled
2,7,Meal Plan 1,Room_Type 1,25,2017,12,Online,72.93,Not Canceled
2,3,Meal Plan 1,Room_Type 1,200,2018,7,Offline,72.25,Not Canceled
3,3,Meal Plan 1,Room_Type 5,116,2018,8,Offline,113.56,Canceled
2,1,Not Selected,Room_Type 1,28,2018,9,Online,139.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,8,2017,10,Online,97.02,Not Canceled
1,1,Meal Plan 1,Room_Type 1,0,2018,3,Offline,45.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,3,2017,12,Corporate,65.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,221,2017,10,Offline,65.0,Not Canceled
2,2,Not Selected,Room_Type 1,31,2018,12,Online,88.0,Canceled
1,2,Meal Plan 1,Room_Type 1,164,2017,10,Offline,100.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,8,2018,12,Online,96.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,123,2018,8,Online,105.3,Canceled
2,1,Meal Plan 1,Room_Type 1,151,2018,7,Online,105.3,Canceled
2,2,Meal Plan 1,Room_Type 1,71,2017,9,Online,89.25,Not Canceled
3,4,Meal Plan 1,Room_Type 1,79,2018,5,Online,150.45,Canceled
2,2,Meal Plan 1,Room_Type 1,9,2018,8,Online,156.0,Canceled
2,2,Meal Plan 1,Room_Type 1,60,2017,9,Offline,65.0,Not Canceled
2,5,Meal Plan 2,Room_Type 1,106,2018,5,Offline,105.0,Not Canceled
2,2,Not Selected,Room_Type 1,8,2018,9,Online,149.0,Not Canceled
1,3,Not Selected,Room_Type 1,82,2018,11,Online,133.98,Canceled
3,5,Meal Plan 2,Room_Type 4,86,2018,9,Offline,182.53,Not Canceled
2,7,Meal Plan 1,Room_Type 4,56,2018,9,Online,149.4,Canceled
2,4,Meal Plan 1,Room_Type 4,12,2018,6,Online,146.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,308,2018,11,Online,78.3,Canceled
1,2,Meal Plan 1,Room_Type 1,2,2018,1,Online,82.9,Not Canceled
2,2,Meal Plan 1,Room_Type 1,14,2018,7,Corporate,105.0,Not Canceled
2,1,Not Selected,Room_Type 1,0,2018,12,Online,88.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,4,2018,2,Online,108.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,211,2018,5,Offline,100.0,Canceled
3,3,Meal Plan 1,Room_Type 1,0,2018,4,Online,119.0,Not Canceled
1,3,Meal Plan 1,Room_Type 1,12,2018,7,Online,145.0,Canceled
3,2,Meal Plan 1,Room_Type 1,7,2018,12,Online,124.0,Not Canceled
2,7,Meal Plan 1,Room_Type 2,33,2018,1,Online,71.53,Not Canceled
1,1,Not Selected,Room_Type 1,183,2018,10,Online,98.1,Canceled
2,2,Meal Plan 1,Room_Type 1,55,2017,10,Online,94.5,Not Canceled
2,4,Not Selected,Room_Type 1,157,2018,7,Online,97.75,Not Canceled
1,3,Meal Plan 1,Room_Type 1,71,2018,6,Offline,120.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,1,2018,3,Online,103.5,Not Canceled
3,4,Meal Plan 1,Room_Type 4,43,2018,8,Online,144.23,Not Canceled
2,3,Meal Plan 1,Room_Type 1,185,2018,3,Online,85.0,Not Canceled
3,5,Meal Plan 1,Room_Type 4,212,2018,10,Online,126.9,Canceled
2,2,Meal Plan 2,Room_Type 1,320,2018,8,Offline,115.0,Canceled
1,5,Meal Plan 1,Room_Type 1,56,2017,9,Online,69.11,Not Canceled
3,2,Meal Plan 1,Room_Type 5,71,2017,12,Online,124.44,Not Canceled
3,4,Meal Plan 1,Room_Type 1,42,2018,8,Online,152.1,Not Canceled
2,2,Meal Plan 1,Room_Type 1,61,2017,10,Offline,91.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,16,2018,2,Online,106.0,Canceled
2,7,Meal Plan 1,Room_Type 2,69,2017,12,Online,92.43,Not Canceled
3,3,Meal Plan 1,Room_Type 4,53,2018,4,Online,118.8,Not Canceled
2,3,Not Selected,Room_Type 1,113,2018,10,Online,89.4,Canceled
2,3,Not Selected,Room_Type 1,56,2018,12,Online,98.4,Not Canceled
2,2,Meal Plan 2,Room_Type 1,257,2017,7,Offline,101.5,Canceled
2,3,Meal Plan 2,Room_Type 1,103,2017,7,Offline,94.5,Canceled
1,3,Meal Plan 1,Room_Type 1,0,2018,1,Corporate,65.67,Not Canceled
